mu_DM,sigma_DM,alpha,A
1.259999999999999964e+01,3.182758620689655205e-01,1.256410256410256387e-01,2.903706919356048743e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.282051282051282215e-01,2.928874247872948366e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.307692307692307765e-01,2.953862541823206733e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.333333333333333315e-01,2.978312801039759705e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.358974358974359142e-01,3.002250619525595354e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.384615384615384692e-01,3.026109413404765913e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.410256410256410242e-01,3.050231212814815240e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.435897435897435792e-01,3.074721519865273756e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.461538461538461620e-01,3.099574660178189944e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.487179487179487170e-01,3.124825659893408325e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.512820512820512997e-01,3.150532379048576637e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.538461538461538547e-01,3.176660917406193274e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.564102564102564097e-01,3.203002668355031446e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.589743589743589647e-01,3.229331761413250845e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.615384615384615474e-01,3.255644080701165954e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.641025641025641024e-01,3.282133029634132892e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.666666666666666852e-01,3.309082362758106299e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.692307692307692402e-01,3.336685259364939871e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.717948717948717952e-01,3.364803670709533012e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.743589743589743501e-01,3.393086070575819679e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.769230769230769329e-01,3.421322827489639007e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.794871794871794879e-01,3.449506747436101417e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.820512820512820706e-01,3.477603340344611382e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.846153846153846256e-01,3.505641519906105508e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.871794871794871806e-01,3.533876691500481559e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.897435897435897356e-01,3.562524858027209973e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.923076923076923184e-01,3.591586274128629963e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.948717948717948734e-01,3.620837882845465483e+00
1.259999999999999964e+01,3.182758620689655205e-01,1.974358974358974561e-01,3.649992778187490128e+00
1.259999999999999964e+01,3.182758620689655205e-01,2.000000000000000111e-01,3.679018621458420402e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.000000000000000056e-01,2.675307260793428732e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.025641025641025744e-01,2.697654445375305521e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.051282051282051294e-01,2.719968951203212360e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.076923076923076983e-01,2.742358743580928682e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.102564102564102672e-01,2.765031336589364397e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.128205128205128221e-01,2.788049290283189041e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.153846153846153910e-01,2.811457581763623814e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.179487179487179460e-01,2.835506090187226658e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.205128205128205149e-01,2.860300899631102567e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.230769230769230838e-01,2.885486663345710134e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.256410256410256387e-01,2.910707799683431851e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.282051282051282215e-01,2.935903126070384506e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.307692307692307765e-01,2.960919406791904684e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.333333333333333315e-01,2.985403690024964973e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.358974358974359142e-01,3.009383972767498694e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.384615384615384692e-01,3.033294093789596690e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.410256410256410242e-01,3.057473120728404936e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.435897435897435792e-01,3.082022387510675809e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.461538461538461620e-01,3.106935072970822720e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.487179487179487170e-01,3.132244891354039495e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.512820512820512997e-01,3.158007664288168037e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.538461538461538547e-01,3.184190934799980610e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.564102564102564097e-01,3.210590961842957114e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.589743589743589647e-01,3.236986091860930781e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.615384615384615474e-01,3.263367665638666093e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.641025641025641024e-01,3.289921412177401194e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.666666666666666852e-01,3.316930084646873222e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.692307692307692402e-01,3.344586685160591877e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.717948717948717952e-01,3.372750178203552274e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.743589743589743501e-01,3.401069735063303234e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.769230769230769329e-01,3.429339489201371993e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.794871794871794879e-01,3.457555452946515118e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.820512820512820706e-01,3.485686844737708512e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.846153846153846256e-01,3.513765946221463654e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.871794871794871806e-01,3.542049680954090007e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.897435897435897356e-01,3.570752812995998227e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.923076923076923184e-01,3.599872964219696492e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.948717948717948734e-01,3.629187105293132376e+00
1.259999999999999964e+01,3.251724137931034653e-01,1.974358974358974561e-01,3.658409648212478160e+00
1.259999999999999964e+01,3.251724137931034653e-01,2.000000000000000111e-01,3.687508768586259755e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.000000000000000056e-01,2.682272717728925837e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.025641025641025744e-01,2.704660422580708712e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.051282051282051294e-01,2.727020293534512252e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.076923076923076983e-01,2.749461808092834136e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.102564102564102672e-01,2.772190523127532114e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.128205128205128221e-01,2.795264887161250655e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.153846153846153910e-01,2.818726345654257504e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.179487179487179460e-01,2.842824324086126619e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.205128205128205149e-01,2.867665869992626959e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.230769230769230838e-01,2.892894579614655459e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.256410256410256387e-01,2.918151606251387253e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.282051282051282215e-01,2.943376639340721024e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.307692307692307765e-01,2.968422798862229151e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.333333333333333315e-01,2.992943203274421204e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.358974358974359142e-01,3.016968146812476270e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.384615384615384692e-01,3.040931699768455232e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.410256410256410242e-01,3.065169884211348617e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.435897435897435792e-01,3.089779964155122460e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.461538461538461620e-01,3.114754060793299306e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.487179487179487170e-01,3.140124524014277885e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.512820512820512997e-01,3.165944980915758933e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.538461538461538547e-01,3.192184383750012344e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.564102564102564097e-01,3.218643889275109249e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.589743589743589647e-01,3.245106102242250490e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.615384615384615474e-01,3.271558125593375443e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.641025641025641024e-01,3.298178234899222350e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.666666666666666852e-01,3.325248053004513871e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.692307692307692402e-01,3.352960270808347687e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.717948717948717952e-01,3.381170895325839254e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.743589743589743501e-01,3.409529842516214604e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.769230769230769329e-01,3.437834909357053270e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.794871794871794879e-01,3.466085136612520934e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.820512820512820706e-01,3.494253224615465836e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.846153846153846256e-01,3.522374572018996730e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.871794871794871806e-01,3.550707598119812403e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.897435897435897356e-01,3.579466091408453732e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.923076923076923184e-01,3.608645538039197742e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.948717948717948734e-01,3.638023331594697929e+00
1.259999999999999964e+01,3.320689655172414101e-01,1.974358974358974561e-01,3.667315257820463081e+00
1.259999999999999964e+01,3.320689655172414101e-01,2.000000000000000111e-01,3.696489855049119200e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.000000000000000056e-01,2.689698244423005757e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.025641025641025744e-01,2.712127979178944770e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.051282051282051294e-01,2.734534598831418695e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.076923076923076983e-01,2.757029063921069501e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.102564102564102672e-01,2.779815106960885629e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.128205128205128221e-01,2.802947238362520022e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.153846153846153910e-01,2.826463404325344708e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.179487179487179460e-01,2.850612264724243339e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.205128205128205149e-01,2.875501654459182710e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.230769230769230838e-01,2.900774387349279060e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.256410256410256387e-01,2.926068734452341502e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.282051282051282215e-01,2.951325193884573928e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.307692307692307765e-01,2.976403126221216056e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.333333333333333315e-01,3.000961732845206065e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.358974358974359142e-01,3.025033486466996102e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.384615384615384692e-01,3.049052510288186024e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.410256410256410242e-01,3.073351708253551529e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.435897435897435792e-01,3.098024375132357289e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.461538461538461620e-01,3.123061676354241811e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.487179487179487170e-01,3.148494569603306203e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.512820512820512997e-01,3.174374328439554471e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.538461538461538547e-01,3.200671266172684604e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.564102564102564097e-01,3.227191476516401814e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.589743589743589647e-01,3.253721853673744224e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.615384615384615474e-01,3.280245539956017975e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.641025641025641024e-01,3.306933557192450301e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.666666666666666852e-01,3.334066262716882001e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.692307692307692402e-01,3.361835916702423877e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.717948717948717952e-01,3.390095624077133163e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.743589743589743501e-01,3.418496114756424564e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.769230769230769329e-01,3.446838740918637622e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.794871794871794879e-01,3.475125386370573111e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.820512820512820706e-01,3.503332038026158113e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.846153846153846256e-01,3.531496985019811241e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.871794871794871806e-01,3.559880107630630786e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.897435897435897356e-01,3.588694441159931081e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.923076923076923184e-01,3.617933794188137764e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.948717948717948734e-01,3.647376355989647490e+00
1.259999999999999964e+01,3.389655172413792994e-01,1.974358974358974561e-01,3.676739347238318523e+00
1.259999999999999964e+01,3.389655172413792994e-01,2.000000000000000111e-01,3.705991533670646376e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.000000000000000056e-01,2.697616990072027487e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.025641025641025744e-01,2.720090279385604326e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.051282051282051294e-01,2.742545043603253241e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.076923076923076983e-01,2.765093682018784360e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.102564102564102672e-01,2.787938241086266533e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.128205128205128221e-01,2.811129469000215764e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.153846153846153910e-01,2.834701860024266384e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.179487179487179460e-01,2.858903008030352577e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.205128205128205149e-01,2.883841371440800661e+00
1.259999999999999964e+01,3.458620689655172442e-01,1.230769230769230838e-01,2.909159239830869659e+00
